Fips,Year,Area,GDP,GDPGrowth,Size.of.Metro.Area,Personal.Income,Num.Of.Jobs,Job.Growth,TYPE,land_area,population,households,dem_inc_median,dem_inc_less25,dem_inc_25to50,dem_inc_50to100,dem_inc_100to200,dem_inc_greater200,opticalfiber,advdl_gr1gig
38900,2012,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",62028,3.73,136.01,43103,1065830,2.09,HU,6558.15578,2286607,957106,61136.8472,0.1998,0.2896,0.3362,0.1827,0.0407,0.7153,0.5197
11260,2011,"Anchorage, AK (MSA)",63464,-0.39,141.38,50796,190562,1.51,POP,32574.55611,384220,155904,69741.7459,0.1942,0.2653,0.369,0.1496,0.0219,0,0
11460,2011,"Ann Arbor, MI (MSA)",47677,0.33,106.21,41247,199993,1.58,POP,657.361138,343883,147133,64483.8118,0.2137,0.2494,0.3324,0.1682,0.0363,0,0
28140,2012,"Kansas City, MO-KS (MSA)",48311,1.81,105.94,44766,1026120,1.68,POP,7311.596325,2084743,906389,61564.1975,0.2041,0.2965,0.3318,0.1821,0.0353,0.1021,0.0028
28140,2012,"Kansas City, MO-KS (MSA)",48311,1.81,105.94,44766,1026120,1.68,HU,7311.596325,2084743,906389,61564.1975,0.2041,0.2965,0.3318,0.1821,0.0353,0.0948,0.0038
34940,2012,"Naples-Immokalee-Marco Island, FL (MSA)",35329,-0.38,77.47,60391,127253,2.67,POP,2357.695225,337695,204117,67552.299,0.1763,0.294,0.3085,0.1818,0.0891,0.061,0.061
34940,2012,"Naples-Immokalee-Marco Island, FL (MSA)",35329,-0.38,77.47,60391,127253,2.67,HU,2357.695225,337695,204117,67552.299,0.1763,0.294,0.3085,0.1818,0.0891,0.0696,0.0696
12100,2012,"Atlantic City-Hammonton, NJ (MSA)",41637,0.54,91.3,42099,142981,1.34,POP,614.6922466,278261,128949,58852.7905,0.2061,0.2857,0.3372,0.1802,0.0379,0.0439,0.0007
12100,2012,"Atlantic City-Hammonton, NJ (MSA)",41637,0.54,91.3,42099,142981,1.34,HU,614.6922466,278261,128949,58852.7905,0.2061,0.2857,0.3372,0.1802,0.0379,0.0371,0.0011
11500,2011,"Anniston-Oxford-Jacksonville, AL (MSA)",27616,-0.91,61.52,32401,50075,-0.49,POP,569.9135692,119318,53626,39254.0381,0.4035,0.3152,0.2243,0.0467,0.0103,0,0
49620,2012,"York-Hanover, PA (MSA)",30787,0.17,67.51,40124,181965,0.78,POP,811.6831515,448133,186320,60283.8654,0.1796,0.2873,0.3746,0.1791,0.0253,0.0575,0.023
11540,2011,"Appleton, WI (MSA)",38309,0.81,85.34,40077,120853,1.56,POP,959.5161597,226793,93355,57412.5612,0.1753,0.299,0.4179,0.0907,0.0172,0,0
49620,2012,"York-Hanover, PA (MSA)",30787,0.17,67.51,40124,181965,0.78,HU,811.6831515,448133,186320,60283.8654,0.1796,0.2873,0.3746,0.1791,0.0253,0.0587,0.0239
39340,2012,"Provo-Orem, UT (MSA)",26773,2.52,58.71,27588,199746,4.55,POP,5384.224452,563970,165381,63747.7686,0.1591,0.2893,0.3853,0.1788,0.0323,0.4466,0.4166
39340,2012,"Provo-Orem, UT (MSA)",26773,2.52,58.71,27588,199746,4.55,HU,5384.224452,563970,165381,63747.7686,0.1591,0.2893,0.3853,0.1788,0.0323,0.4529,0.4263
36140,2012,"Ocean City, NJ (MSA)",38414,1.76,84.23,52276,42766,0.5,POP,592.6330449,95671,97346,57942.7481,0.2111,0.2962,0.3152,0.1771,0.053,0.1546,0
36140,2012,"Ocean City, NJ (MSA)",38414,1.76,84.23,52276,42766,0.5,HU,592.6330449,95671,97346,57942.7481,0.2111,0.2962,0.3152,0.1771,0.053,0.0693,0
27060,2012,"Ithaca, NY (MSA)",33169,0.14,72.73,38852,55776,0.72,POP,447.1260823,102485,41694,52082.3135,0.255,0.2993,0.2827,0.1769,0.0352,0.4786,0
27060,2012,"Ithaca, NY (MSA)",33169,0.14,72.73,38852,55776,0.72,HU,447.1260823,102485,41694,52082.3135,0.255,0.2993,0.2827,0.1769,0.0352,0.4542,0
33780,2012,"Monroe, MI (MSA)",23495,5.73,51.52,38401,40913,3.17,POP,618.7327567,153416,63956,57117.3109,0.1997,0.2951,0.3612,0.1763,0.0175,0,0
33780,2012,"Monroe, MI (MSA)",23495,5.73,51.52,38401,40913,3.17,HU,618.7327567,153416,63956,57117.3109,0.1997,0.2951,0.3612,0.1763,0.0175,0,0
42140,2012,"Santa Fe, NM (MSA)",37377,-1.88,81.96,44098,64985,-0.05,POP,1850.07402,147905,73241,58957.739,0.2385,0.2888,0.305,0.1757,0.0522,0.0241,0.0241
42140,2012,"Santa Fe, NM (MSA)",37377,-1.88,81.96,44098,64985,-0.05,HU,1850.07402,147905,73241,58957.739,0.2385,0.2888,0.305,0.1757,0.0522,0.0252,0.0252
36540,2012,"Omaha-Council Bluffs, NE-IA (MSA)",49856,0.86,109.32,46575,482867,1.36,POP,4020.318745,893188,374426,60246.4687,0.2043,0.299,0.3412,0.1756,0.0327,0.0891,0.0028
36540,2012,"Omaha-Council Bluffs, NE-IA (MSA)",49856,0.86,109.32,46575,482867,1.36,HU,4020.318745,893188,374426,60246.4687,0.2043,0.299,0.3412,0.1756,0.0327,0.1008,0.0041
29820,2012,"Las Vegas-Henderson-Paradise, NV (MSA)",41158,-0.28,90.25,36676,857239,1.91,POP,7913.504707,2045525,886375,61857.1792,0.1855,0.3071,0.3479,0.1753,0.0348,0.0111,0
29820,2012,"Las Vegas-Henderson-Paradise, NV (MSA)",41158,-0.28,90.25,36676,857239,1.91,HU,7913.504707,2045525,886375,61857.1792,0.1855,0.3071,0.3479,0.1753,0.0348,0.0134,0
11700,2011,"Asheville, NC (MSA)",29282,-0.92,65.23,34775,177916,0.94,POP,1945.103307,430797,216369,44208.972,0.3271,0.3396,0.2629,0.0569,0.0135,0.0057,0
12020,2011,"Athens-Clarke County, GA (MSA)",29180,-1.28,65,32000,86330,0.19,POP,975.7294254,195520,82843,41632.5823,0.3776,0.285,0.243,0.0763,0.0181,0,0
19820,2012,"Detroit-Warren-Dearborn, MI (MSA)",42655,2.57,93.53,42261,1867992,2.41,POP,3813.082164,4263004,1889623,57861.5238,0.2428,0.296,0.3053,0.1747,0.0356,0,0
19820,2012,"Detroit-Warren-Dearborn, MI (MSA)",42655,2.57,93.53,42261,1867992,2.41,HU,3813.082164,4263004,1889623,57861.5238,0.2428,0.296,0.3053,0.1747,0.0356,0,0
33260,2012,"Midland, TX (MSA)",100178,9.37,219.67,83049,85858,8.55,POP,885.3754711,141482,57747,64863.0898,0.2085,0.2905,0.3052,0.1741,0.0712,0.0001,0
33260,2012,"Midland, TX (MSA)",100178,9.37,219.67,83049,85858,8.55,HU,885.3754711,141482,57747,64863.0898,0.2085,0.2905,0.3052,0.1741,0.0712,0.0001,0
18700,2012,"Corvallis, OR (MSA)",62560,0.18,137.18,39880,38206,-0.34,POP,653.7308122,86886,36988,51646.7436,0.2846,0.2848,0.2799,0.1736,0.0356,0.754,0.7524
18700,2012,"Corvallis, OR (MSA)",62560,0.18,137.18,39880,38206,-0.34,HU,653.7308122,86886,36988,51646.7436,0.2846,0.2848,0.2799,0.1736,0.0356,0.7592,0.7578
38060,2012,"Phoenix-Mesa-Scottsdale, AZ (MSA)",40725,1.35,89.3,38006,1807785,2.5,POP,14195.81354,4376631,1891100,61775.6517,0.2037,0.3067,0.3274,0.1735,0.0408,0.0091,0.0051
38060,2012,"Phoenix-Mesa-Scottsdale, AZ (MSA)",40725,1.35,89.3,38006,1807785,2.5,HU,14195.81354,4376631,1891100,61775.6517,0.2037,0.3067,0.3274,0.1735,0.0408,0.0117,0.0067
17140,2012,"Cincinnati, OH-KY-IN (MSA)",43291,2.36,94.93,43454,1025842,1.25,POP,4129.413484,2161311,939064,58401.3328,0.2299,0.2934,0.321,0.1712,0.0364,0.344,0.0062
17140,2012,"Cincinnati, OH-KY-IN (MSA)",43291,2.36,94.93,43454,1025842,1.25,HU,4129.413484,2161311,939064,58401.3328,0.2299,0.2934,0.321,0.1712,0.0364,0.3717,0.0059
33340,2012,"Milwaukee-Waukesha-West Allis, WI (MSA)",49330,-0.36,108.17,46943,842491,0.75,POP,3159.782242,1568561,680988,58479.4599,0.2291,0.2985,0.3189,0.1711,0.0359,0.0211,0.0053
33340,2012,"Milwaukee-Waukesha-West Allis, WI (MSA)",49330,-0.36,108.17,46943,842491,0.75,HU,3159.782242,1568561,680988,58479.4599,0.2291,0.2985,0.3189,0.1711,0.0359,0.0237,0.0059
11540,2012,"Appleton, WI (MSA)",38552,0.63,84.54,41799,122542,1.4,POP,959.5161597,230716,94873,60032.6492,0.1759,0.2899,0.3889,0.1707,0.0214,0.0027,0.0017
11540,2012,"Appleton, WI (MSA)",38552,0.63,84.54,41799,122542,1.4,HU,959.5161597,230716,94873,60032.6492,0.1759,0.2899,0.3889,0.1707,0.0214,0.0024,0.0015
25420,2012,"Harrisburg-Carlisle, PA (MSA)",46267,1.67,101.45,44523,332286,0.52,POP,1534.71619,558441,246790,59263.5795,0.1958,0.3081,0.3477,0.17,0.0279,0.5956,0.0269
25420,2012,"Harrisburg-Carlisle, PA (MSA)",46267,1.67,101.45,44523,332286,0.52,HU,1534.71619,558441,246790,59263.5795,0.1958,0.3081,0.3477,0.17,0.0279,0.6114,0.0319
16740,2012,"Charlotte-Concord-Gastonia, NC-SC (MSA)",51756,3.1,113.49,40465,1056252,2.98,POP,2896.416095,1854198,791613,61746.4727,0.2107,0.3069,0.3186,0.1698,0.046,0.0434,0.0086
16740,2012,"Charlotte-Concord-Gastonia, NC-SC (MSA)",51756,3.1,113.49,40465,1056252,2.98,HU,2896.416095,1854198,791613,61746.4727,0.2107,0.3069,0.3186,0.1698,0.046,0.0435,0.0086
49020,2012,"Winchester, VA-WV (MSA)",35511,-0.26,77.87,36955,58132,1.32,POP,1011.909098,133972,59309,54459.7419,0.2287,0.3286,0.3095,0.1694,0.0233,0.0449,0.021
49020,2012,"Winchester, VA-WV (MSA)",35511,-0.26,77.87,36955,58132,1.32,HU,1011.909098,133972,59309,54459.7419,0.2287,0.3286,0.3095,0.1694,0.0233,0.0414,0.0187
16180,2012,"Carson City, NV (MSA)",42266,-1.97,92.68,42236,28356,-0.34,POP,149.5727151,54756,23478,57336.9893,0.232,0.3092,0.321,0.1692,0.0207,0,0
16180,2012,"Carson City, NV (MSA)",42266,-1.97,92.68,42236,28356,-0.34,HU,149.5727151,54756,23478,57336.9893,0.232,0.3092,0.321,0.1692,0.0207,0,0
41180,2012,"St. Louis, MO-IL (MSA)",41670,1.55,91.37,44625,1352992,0.51,POP,8244.912277,2836111,1252656,58282.3389,0.2306,0.2974,0.3231,0.1687,0.0348,0.0216,0.0085
41180,2012,"St. Louis, MO-IL (MSA)",41670,1.55,91.37,44625,1352992,0.51,HU,8244.912277,2836111,1252656,58282.3389,0.2306,0.2974,0.3231,0.1687,0.0348,0.0215,0.009
12060,2011,"Atlanta-Sandy Springs-Roswell, GA (MSA)",46511,1.25,103.61,39884,2364731,1.49,POP,7866.639917,5389948,2213275,60652.6845,0.2016,0.2734,0.3552,0.1393,0.0306,0.1741,0.008
12100,2011,"Atlantic City-Hammonton, NJ (MSA)",41412,-1.53,92.25,41187,141088,-0.94,POP,614.6922466,275778,126818,56335.3613,0.2576,0.3005,0.3347,0.0894,0.0178,0.036,0
18140,2012,"Columbus, OH (MSA)",44658,1.66,97.93,42728,990783,2.68,POP,3669.644956,1885446,814413,58570.9596,0.2326,0.3051,0.3135,0.1663,0.0349,0.0001,0
18140,2012,"Columbus, OH (MSA)",44658,1.66,97.93,42728,990783,2.68,HU,3669.644956,1885446,814413,58570.9596,0.2326,0.3051,0.3135,0.1663,0.0349,0.0001,0
20500,2012,"Durham-Chapel Hill, NC (MSA)",69468,0.99,152.33,44294,295957,2.13,POP,1690.943617,519602,232086,56888.0079,0.2461,0.3034,0.2922,0.1658,0.0469,0.0136,0.0108
20500,2012,"Durham-Chapel Hill, NC (MSA)",69468,0.99,152.33,44294,295957,2.13,HU,1690.943617,519602,232086,56888.0079,0.2461,0.3034,0.2922,0.1658,0.0469,0.0121,0.0102
33700,2012,"Modesto, CA (MSA)",25728,1,56.42,34138,168586,1.67,POP,1442.18128,526976,182506,55044.9044,0.2346,0.3078,0.3247,0.1653,0.0276,0.0298,0.0013
33700,2012,"Modesto, CA (MSA)",25728,1,56.42,34138,168586,1.67,HU,1442.18128,526976,182506,55044.9044,0.2346,0.3078,0.3247,0.1653,0.0276,0.0283,0.0012
38860,2012,"Portland-South Portland, ME (MSA)",44830,-0.22,98.3,45752,270956,0.89,POP,2684.049337,517709,265710,58032.0969,0.2049,0.292,0.357,0.165,0.0315,0.0044,0.0044
38860,2012,"Portland-South Portland, ME (MSA)",44830,-0.22,98.3,45752,270956,0.89,HU,2684.049337,517709,265710,58032.0969,0.2049,0.292,0.357,0.165,0.0315,0.0021,0.0021
12220,2011,"Auburn-Opelika, AL (MSA)",24714,1.57,55.05,29653,54014,2.69,POP,582.4515828,143145,63707,41665.0436,0.4207,0.2516,0.2533,0.0641,0.0104,0,0
26900,2012,"Indianapolis-Carmel-Anderson, IN (MSA)",50981,2.21,111.79,42342,981060,2.76,POP,3532.197749,1808489,781357,58713.1031,0.221,0.3131,0.3207,0.1644,0.036,0.5551,0.4959
12260,2011,"Augusta-Richmond County, GA-SC (MSA)",30212,1.27,67.3,35254,232506,0.04,POP,3157.603116,562549,239132,46951.6742,0.3146,0.3038,0.2898,0.0776,0.0141,0.3697,0.0013
26900,2012,"Indianapolis-Carmel-Anderson, IN (MSA)",50981,2.21,111.79,42342,981060,2.76,HU,3532.197749,1808489,781357,58713.1031,0.221,0.3131,0.3207,0.1644,0.036,0.5718,0.5161
18880,2012,"Crestview-Fort Walton Beach-Destin, FL (MSA)",41089,-2.71,90.1,43078,119100,2.59,POP,1049.417092,183929,92254,61339.9991,0.1881,0.3084,0.3428,0.1636,0.0477,0.8587,0
18880,2012,"Crestview-Fort Walton Beach-Destin, FL (MSA)",41089,-2.71,90.1,43078,119100,2.59,HU,1049.417092,183929,92254,61339.9991,0.1881,0.3084,0.3428,0.1636,0.0477,0.8695,0
13460,2012,"Bend-Redmond, OR (MSA)",33693,1.47,73.88,38448,63811,1.59,POP,2944.916521,167367,86099,56832.9673,0.1991,0.3106,0.351,0.1634,0.0294,0.9223,0.9218
13460,2012,"Bend-Redmond, OR (MSA)",33693,1.47,73.88,38448,63811,1.59,HU,2944.916521,167367,86099,56832.9673,0.1991,0.3106,0.351,0.1634,0.0294,0.917,0.9165
44140,2012,"Springfield, MA (MSA)",30015,2.27,65.82,42298,270396,1.03,POP,1763.978448,695109,293450,54038.2993,0.2645,0.2798,0.3166,0.1633,0.0273,0.0157,0.0137
44140,2012,"Springfield, MA (MSA)",30015,2.27,65.82,42298,270396,1.03,HU,1763.978448,695109,293450,54038.2993,0.2645,0.2798,0.3166,0.1633,0.0273,0.0156,0.0139
47580,2012,"Warner Robins, GA (MSA)",29810,-1.36,65.37,35654,76298,-0.29,POP,354.8576752,145733,60619,59293.1745,0.1996,0.295,0.3642,0.1631,0.0212,0.3336,0.0062
47580,2012,"Warner Robins, GA (MSA)",29810,-1.36,65.37,35654,76298,-0.29,HU,354.8576752,145733,60619,59293.1745,0.1996,0.295,0.3642,0.1631,0.0212,0.3423,0.0042
25260,2012,"Hanford-Corcoran, CA (MSA)",23372,-0.16,51.25,31835,46207,-0.43,POP,1299.797893,156700,45841,53597.7752,0.2311,0.3373,0.3203,0.163,0.0134,0.0029,0.0029
25260,2012,"Hanford-Corcoran, CA (MSA)",23372,-0.16,51.25,31835,46207,-0.43,HU,1299.797893,156700,45841,53597.7752,0.2311,0.3373,0.3203,0.163,0.0134,0.0008,0.0008
16300,2012,"Cedar Rapids, IA (MSA)",51218,1.85,112.31,44131,145971,1,POP,1855.590461,263578,115150,57329.5749,0.1996,0.3203,0.3468,0.1616,0.0258,0.1192,0
16300,2012,"Cedar Rapids, IA (MSA)",51218,1.85,112.31,44131,145971,1,HU,1855.590461,263578,115150,57329.5749,0.1996,0.3203,0.3468,0.1616,0.0258,0.1116,0
27260,2012,"Jacksonville, FL (MSA)",38839,0.99,85.17,41900,625343,1.32,POP,3595.891496,1396395,628289,59150.0308,0.2086,0.3059,0.337,0.1615,0.0365,0.4958,0.4922
39540,2012,"Racine, WI (MSA)",30457,3.26,66.79,40510,77868,1.59,POP,755.5515607,197108,84147,56020.0345,0.2192,0.3051,0.3489,0.1615,0.0256,0.0056,0.0056
27260,2012,"Jacksonville, FL (MSA)",38839,0.99,85.17,41900,625343,1.32,HU,3595.891496,1396395,628289,59150.0308,0.2086,0.3059,0.337,0.1615,0.0365,0.5175,0.5144
39540,2012,"Racine, WI (MSA)",30457,3.26,66.79,40510,77868,1.59,HU,755.5515607,197108,84147,56020.0345,0.2192,0.3051,0.3489,0.1615,0.0256,0.0056,0.0056
16220,2012,"Casper, WY (MSA)",76467,0.6,167.68,57522,43280,4.14,POP,5286.560475,77298,34965,55404.3127,0.2089,0.337,0.3184,0.1608,0.0304,0,0
44100,2012,"Springfield, IL (MSA)",39710,-1.01,87.08,41606,105695,-0.69,POP,1101.22885,211672,96172,56296.0434,0.2292,0.3051,0.3327,0.1608,0.0268,0.7059,0.7056
16220,2012,"Casper, WY (MSA)",76467,0.6,167.68,57522,43280,4.14,HU,5286.560475,77298,34965,55404.3127,0.2089,0.337,0.3184,0.1608,0.0304,0,0
44100,2012,"Springfield, IL (MSA)",39710,-1.01,87.08,41606,105695,-0.69,HU,1101.22885,211672,96172,56296.0434,0.2292,0.3051,0.3327,0.1608,0.0268,0.7435,0.7433
39740,2012,"Reading, PA (MSA)",31162,1.08,68.33,40453,175997,0.87,POP,779.9033544,419780,170078,56541.7445,0.2109,0.3087,0.349,0.1606,0.0238,0.3531,0.0079
39740,2012,"Reading, PA (MSA)",31162,1.08,68.33,40453,175997,0.87,HU,779.9033544,419780,170078,56541.7445,0.2109,0.3087,0.349,0.1606,0.0238,0.3554,0.008
12940,2012,"Baton Rouge, LA (MSA)",45436,2.06,99.63,40245,386752,1.48,POP,4118.10552,827971,338767,53604.3384,0.2688,0.3026,0.2946,0.16,0.0311,0.152,0.0132
12940,2012,"Baton Rouge, LA (MSA)",45436,2.06,99.63,40245,386752,1.48,HU,4118.10552,827971,338767,53604.3384,0.2688,0.3026,0.2946,0.16,0.0311,0.1475,0.0177
47220,2012,"Vineland-Bridgeton, NJ (MSA)",27703,-0.84,60.75,36551,62159,0.33,POP,634.6817741,159051,58405,52187.0681,0.2591,0.2883,0.3251,0.1588,0.0204,0.4656,0
47220,2012,"Vineland-Bridgeton, NJ (MSA)",27703,-0.84,60.75,36551,62159,0.33,HU,634.6817741,159051,58405,52187.0681,0.2591,0.2883,0.3251,0.1588,0.0204,0.4432,0
40380,2012,"Rochester, NY (MSA)",37085,0.3,81.32,43780,517778,0.55,POP,4580.811691,1055272,456574,55069.9365,0.2372,0.3043,0.3285,0.158,0.0273,0.4042,0.0285
40380,2012,"Rochester, NY (MSA)",37085,0.3,81.32,43780,517778,0.55,HU,4580.811691,1055272,456574,55069.9365,0.2372,0.3043,0.3285,0.158,0.0273,0.4087,0.0271
45060,2012,"Syracuse, NY (MSA)",36742,1.11,80.57,41774,311267,0.09,POP,2566.361656,663577,287909,53246.0131,0.2447,0.3089,0.3162,0.1579,0.0257,0.5052,0.0133
45060,2012,"Syracuse, NY (MSA)",36742,1.11,80.57,41774,311267,0.09,HU,2566.361656,663577,287909,53246.0131,0.2447,0.3089,0.3162,0.1579,0.0257,0.5163,0.0149
34580,2012,"Mount Vernon-Anacortes, WA (MSA)",34551,-0.57,75.76,40456,48234,1.14,POP,1911.268094,121052,53738,56711.7944,0.1966,0.2984,0.372,0.1571,0.0254,0.0583,0.0164
34580,2012,"Mount Vernon-Anacortes, WA (MSA)",34551,-0.57,75.76,40456,48234,1.14,HU,1911.268094,121052,53738,56711.7944,0.1966,0.2984,0.372,0.1571,0.0254,0.0592,0.0157
29540,2012,"Lancaster, PA (MSA)",33985,1.47,74.52,40088,236182,1.48,POP,875.3289699,531250,209295,57524.4395,0.1911,0.3031,0.3679,0.1561,0.0288,0.0342,0.0033
29540,2012,"Lancaster, PA (MSA)",33985,1.47,74.52,40088,236182,1.48,HU,875.3289699,531250,209295,57524.4395,0.1911,0.3031,0.3679,0.1561,0.0288,0.0314,0.0036
13900,2012,"Bismarck, ND (MSA)",42173,6.02,92.48,46262,71975,4.05,POP,3506.910569,113951,50622,57044.1184,0.217,0.3082,0.3561,0.1553,0.0252,0.6235,0.6235
25180,2012,"Hagerstown-Martinsburg, MD-WV (MSA)",27818,2.46,61,36196,104231,3.86,POP,940.7800013,279866,121135,55670.5902,0.2209,0.3121,0.3435,0.1553,0.0223,0.0028,0.0006
37900,2012,"Peoria, IL (MSA)",48001,6.82,105.26,46412,190574,2.27,POP,2307.470976,381686,166685,55438.0349,0.2215,0.3102,0.3362,0.1553,0.0323,0.0012,0
13900,2012,"Bismarck, ND (MSA)",42173,6.02,92.48,46262,71975,4.05,HU,3506.910569,113951,50622,57044.1184,0.217,0.3082,0.3561,0.1553,0.0252,0.662,0.662
25180,2012,"Hagerstown-Martinsburg, MD-WV (MSA)",27818,2.46,61,36196,104231,3.86,HU,940.7800013,279866,121135,55670.5902,0.2209,0.3121,0.3435,0.1553,0.0223,0.0034,0.0009
37900,2012,"Peoria, IL (MSA)",48001,6.82,105.26,46412,190574,2.27,HU,2307.470976,381686,166685,55438.0349,0.2215,0.3102,0.3362,0.1553,0.0323,0.0011,0
12540,2012,"Bakersfield, CA (MSA)",33279,5.06,72.97,34453,307548,5.2,POP,7793.142265,878753,301647,54582.1351,0.2609,0.3232,0.2953,0.1552,0.0259,0.0188,0.0009
12540,2012,"Bakersfield, CA (MSA)",33279,5.06,72.97,34453,307548,5.2,HU,7793.142265,878753,301647,54582.1351,0.2609,0.3232,0.2953,0.1552,0.0259,0.0204,0.0009
33100,2012,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",41271,2.12,90.5,44222,2395230,2.37,POP,6187.298374,5649496,2508114,57677.3126,0.2543,0.3107,0.2877,0.1548,0.0507,0.7271,0.7265
33100,2012,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",41271,2.12,90.5,44222,2395230,2.37,HU,6187.298374,5649496,2508114,57677.3126,0.2543,0.3107,0.2877,0.1548,0.0507,0.7246,0.7237
20100,2012,"Dover, DE (MSA)",31760,-0.05,69.64,36155,68725,1.3,POP,747.8195882,169762,69673,54363.7514,0.2113,0.2996,0.3606,0.1547,0.0183,0.3698,0.001
20100,2012,"Dover, DE (MSA)",31760,-0.05,69.64,36155,68725,1.3,HU,747.8195882,169762,69673,54363.7514,0.2113,0.2996,0.3606,0.1547,0.0183,0.3874,0.0012
10740,2012,"Albuquerque, NM (MSA)",39021,0.34,85.56,36272,387745,0.13,POP,9076.562019,924681,391674,53622.4947,0.2465,0.3252,0.3066,0.1543,0.0271,0.0571,0.005
12420,2011,"Austin-Round Rock, TX (MSA)",47881,0.52,106.66,41651,832500,3.24,POP,4156.555611,1778413,731127,61492.9338,0.2059,0.269,0.352,0.1419,0.0313,0,0
10740,2012,"Albuquerque, NM (MSA)",39021,0.34,85.56,36272,387745,0.13,HU,9076.562019,924681,391674,53622.4947,0.2465,0.3252,0.3066,0.1543,0.0271,0.0696,0.0056
12540,2011,"Bakersfield, CA (MSA)",31676,-4.1,70.56,32769,292334,3.9,POP,7793.142265,864936,291555,49959.5185,0.3442,0.2888,0.2777,0.0769,0.0124,0.0013,0.0008
29180,2012,"Lafayette, LA (MSA)",46316,-8.84,101.56,43049,226427,2.92,POP,1055.623564,282117,117951,51475.8483,0.271,0.3103,0.286,0.1538,0.0384,0.4731,0.2101
29180,2012,"Lafayette, LA (MSA)",46316,-8.84,101.56,43049,226427,2.92,HU,1055.623564,282117,117951,51475.8483,0.271,0.3103,0.286,0.1538,0.0384,0.4959,0.2278
16940,2012,"Cheyenne, WY (MSA)",45780,0.27,100.39,50755,50122,1.35,POP,2608.650693,93671,40752,57303.9359,0.1984,0.3287,0.3584,0.1532,0.02,0.0052,0.0052
16940,2012,"Cheyenne, WY (MSA)",45780,0.27,100.39,50755,50122,1.35,HU,2608.650693,93671,40752,57303.9359,0.1984,0.3287,0.3584,0.1532,0.02,0.0055,0.0055
23420,2012,"Fresno, CA (MSA)",28204,-0.19,61.85,34074,345493,1.11,POP,5723.83908,959783,331290,53783.0255,0.2709,0.3142,0.2968,0.1531,0.0281,0.0372,0.0008
23420,2012,"Fresno, CA (MSA)",28204,-0.19,61.85,34074,345493,1.11,HU,5723.83908,959783,331290,53783.0255,0.2709,0.3142,0.2968,0.1531,0.0281,0.0388,0.0008
34980,2012,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",48114,3.64,105.5,45213,841042,3.91,POP,5403.40417,1651541,700028,58520.635,0.2201,0.3128,0.3257,0.1528,0.0392,0.0864,0
34980,2012,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",48114,3.64,105.5,45213,841042,3.91,HU,5403.40417,1651541,700028,58520.635,0.2201,0.3128,0.3257,0.1528,0.0392,0.08,0
18020,2012,"Columbus, IN (MSA)",53689,7.78,117.73,43419,50351,7.29,POP,373.5904292,77974,34250,56311.6498,0.2121,0.3273,0.3392,0.1524,0.0251,0.4126,0.4126
18020,2012,"Columbus, IN (MSA)",53689,7.78,117.73,43419,50351,7.29,HU,373.5904292,77974,34250,56311.6498,0.2121,0.3273,0.3392,0.1524,0.0251,0.4472,0.4472
12580,2011,"Baltimore-Columbia-Towson, MD (MSA)",48021,0.85,106.97,52413,1348216,1.49,POP,2848.901179,2708564,1131000,67708.8988,0.2306,0.2633,0.3437,0.1358,0.0266,0.583,0.0069
12620,2011,"Bangor, ME (MSA)",31020,0.68,69.1,34790,73533,-0.03,POP,3474.744068,153942,73877,44194.9966,0.3658,0.3274,0.2517,0.0462,0.0089,0.0368,0.0348
12700,2011,"Barnstable Town, MA (MSA)",33848,0.33,75.4,57844,94105,-0.02,POP,1244.881263,213175,157858,59712.5336,0.2501,0.2947,0.3306,0.0985,0.0261,0.0033,0
12940,2011,"Baton Rouge, LA (MSA)",44521,-2.29,99.18,38614,381106,1.17,POP,4118.10552,815617,334910,48779.2761,0.3398,0.2838,0.2853,0.077,0.0141,0.1489,0.0144
12980,2011,"Battle Creek, MI (MSA)",31368,-1.79,69.88,34267,57446,0.78,POP,653.6196817,135100,60589,43992.297,0.2997,0.3201,0.303,0.0685,0.0088,0.0036,0
13020,2011,"Bay City, MI (MSA)",24020,0.97,53.51,34123,38000,-0.11,POP,581.8970984,107349,48000,45484.6396,0.3064,0.3063,0.3007,0.0781,0.0086,0,0
41700,2012,"San Antonio-New Braunfels, TX (MSA)",35389,1.81,77.6,39019,948970,2.5,POP,7259.006317,2244839,888577,56425.2552,0.2468,0.3141,0.3133,0.1514,0.0326,0.0401,0
41700,2012,"San Antonio-New Braunfels, TX (MSA)",35389,1.81,77.6,39019,948970,2.5,HU,7259.006317,2244839,888577,56425.2552,0.2468,0.3141,0.3133,0.1514,0.0326,0.0403,0
30460,2012,"Lexington-Fayette, KY (MSA)",43591,-0.67,95.59,39925,265177,1.99,POP,1413.347993,486580,217006,54064.2507,0.2637,0.3054,0.3051,0.1511,0.0311,0.022,0.018
30460,2012,"Lexington-Fayette, KY (MSA)",43591,-0.67,95.59,39925,265177,1.99,HU,1413.347993,486580,217006,54064.2507,0.2637,0.3054,0.3051,0.1511,0.0311,0.023,0.0185
